[ 2013-02-27T05:55:38+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T14:29:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.003403s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:29:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 16 行.
[ 2013-02-27T14:29:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 17 行.
[ 2013-02-27T14:29:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.000361s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = null ) LIMIT 1 
[ 2013-02-27T14:29:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T14:29:47+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T06:29:58+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:29:58+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:29:58+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | SQL:  RunTime:0.005467s SQL = SHOW COLUMNS FROM ts_user
[ 2013-02-27T14:29:58+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | SQL:  RunTime:0.001571s SQL = SELECT `realname` FROM `ts_user` WHERE ( `id` = '1' ) LIMIT 1 
[ 2013-02-27T14:29:58+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 17 行.
[ 2013-02-27T14:29:58+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 26 行.
[ 2013-02-27T14:29:58+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 33 行.
[ 2013-02-27T14:29:58+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 38 行.
[ 2013-02-27T06:30:12+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 237 行.
[ 2013-02-27T06:30:12+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:30:14+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.004055s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:30:53+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.003485s SQL = UPDATE `ts_home_history` SET `homeid`='51',`userid`='1',`username`='许飞',`remark`='444',`status`=1,`createtime`=1361946616 WHERE ( `id` = '' )
[ 2013-02-27T14:30:53+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined variable: publicCss a604f4aaa14c3de8abe4275a7ae9b903.php 第 7 行.
[ 2013-02-27T06:30:56+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 237 行.
[ 2013-02-27T06:30:56+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:30:56+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.006034s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:30:56+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 16 行.
[ 2013-02-27T14:30:56+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 17 行.
[ 2013-02-27T14:30:56+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.001665s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = null ) LIMIT 1 
[ 2013-02-27T14:30:56+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T14:30:56+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T06:31:04+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 237 行.
[ 2013-02-27T06:31:04+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:31:07+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.004319s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:20+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.003044s SQL = UPDATE `ts_home_history` SET `homeid`='51',`userid`='1',`username`='许飞',`remark`='444ee',`status`=1,`createtime`=1361946667 WHERE ( `id` = '' )
[ 2013-02-27T14:33:20+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined variable: publicCss a604f4aaa14c3de8abe4275a7ae9b903.php 第 7 行.
[ 2013-02-27T06:33:29+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 237 行.
[ 2013-02-27T06:33:29+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:30+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | SQL:  RunTime:0.006844s SQL = SHOW COLUMNS FROM ts_user
[ 2013-02-27T14:33:30+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | SQL:  RunTime:0.000963s SQL = SELECT `realname` FROM `ts_user` WHERE ( `id` = '1' ) LIMIT 1 
[ 2013-02-27T14:33:31+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 17 行.
[ 2013-02-27T14:33:31+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 26 行.
[ 2013-02-27T14:33:31+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 33 行.
[ 2013-02-27T14:33:31+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 38 行.
[ 2013-02-27T06:33:34+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 237 行.
[ 2013-02-27T06:33:34+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.006287s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.001575s SQL = INSERT INTO `ts_home_history` (`id`,`homeid`,`userid`,`username`,`remark`,`status`,`createtime`) VALUES ('','51','1','许飞','444ee',1,1361946815)
[ 2013-02-27T14:33:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined variable: publicCss a604f4aaa14c3de8abe4275a7ae9b903.php 第 7 行.
[ 2013-02-27T06:33:38+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 237 行.
[ 2013-02-27T06:33:38+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:38+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.004123s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:38+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 16 行.
[ 2013-02-27T14:33:38+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 17 行.
[ 2013-02-27T14:33:38+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.001274s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = null ) LIMIT 1 
[ 2013-02-27T14:33:38+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T14:33:38+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T06:33:46+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:33:46+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:46+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.005717s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:46+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.002355s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = '51' ) LIMIT 1 
[ 2013-02-27T14:33:46+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.001113s SQL = SELECT * FROM `ts_home_history` WHERE ( `homeid` = '51' ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T06:33:49+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=16 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:33:49+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=16 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:49+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=16 | SQL:  RunTime:0.004464s SQL = SHOW COLUMNS FROM ts_user
[ 2013-02-27T14:33:49+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=16 | SQL:  RunTime:0.001228s SQL = SELECT `realname` FROM `ts_user` WHERE ( `id` = '1' ) LIMIT 1 
[ 2013-02-27T14:33:49+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=16 | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 13 行.
[ 2013-02-27T14:33:49+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=16 | SQL:  RunTime:0.004066s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:49+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=16 | SQL:  RunTime:0.001269s SQL = SELECT * FROM `ts_home_history` WHERE ( `id` = '16' ) LIMIT 1 
[ 2013-02-27T06:33:51+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:33:51+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:51+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.005228s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:51+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | SQL:  RunTime:0.001204s SQL = UPDATE `ts_home_history` SET `homeid`='',`userid`='1',`username`='许飞',`remark`='444eee',`updatetime`=1361946831 WHERE ( `id` = '16' )
[ 2013-02-27T14:33:51+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=saveOrUpdate | NOTIC: [8] Undefined variable: publicCss a604f4aaa14c3de8abe4275a7ae9b903.php 第 7 行.
[ 2013-02-27T06:33:52+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:33:52+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:52+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.004006s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:52+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 16 行.
[ 2013-02-27T14:33:52+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 17 行.
[ 2013-02-27T14:33:52+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.001286s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = null ) LIMIT 1 
[ 2013-02-27T14:33:52+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T14:33:52+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T06:33:54+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:33:54+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004795s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001630s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004168s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001810s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.009700s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003300s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003338s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T14:33:54+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T06:33:55+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:33:55+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:33:55+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.004536s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:33:55+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.000948s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = '51' ) LIMIT 1 
[ 2013-02-27T14:33:55+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.001276s SQL = SELECT * FROM `ts_home_history` WHERE ( `homeid` = '51' ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T06:34:03+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:34:03+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.005097s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001925s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004468s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001310s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004038s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T14:34:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
